txn_id,customer_id,account_type,txn_type,amount,balance,txn_date,branch
1403,CUST1498,Savings,Deposit,20834.15,111681.65,2023-02-07,Delhi
1404,CUST1390,Current,Deposit,1294.92,59985.29,2023-06-17,Bangalore
1405,CUST1259,Savings,Withdrawal,8803.02,56232.14,2023-06-01,Bangalore
1406,CUST1019,Current,Transfer,31321.53,86599.43,2023-12-10,Delhi
1407,CUST1237,Loan,Transfer,12755.28,77142.89,2023-06-02,Pune
1408,CUST1429,Current,Withdrawal,24776.6,37385.28,2023-12-11,Mumbai
1409,CUST1400,Loan,Deposit,29887.57,110998.6,2023-07-30,Mumbai
1410,CUST1025,Current,Withdrawal,37518.01,128865.64,2023-05-09,Delhi
1411,CUST1042,Savings,Transfer,9121.18,36366.54,2023-08-24,Mumbai
1412,CUST1360,Loan,Transfer,12418.17,43406.51,2023-02-14,Bangalore
1413,CUST1134,Loan,Transfer,29523.71,36727.71,2023-12-27,Chennai
1414,CUST1048,Current,Transfer,8948.6,81394.23,2023-01-10,Mumbai
1415,CUST1030,Current,Withdrawal,35773.49,93881.77,2023-03-29,Mumbai
1416,CUST1244,Savings,Deposit,18082.74,78764.26,2023-01-04,Delhi
1417,CUST1191,Savings,Withdrawal,43187.65,74413.48,2023-06-03,Mumbai
1418,CUST1388,Savings,Deposit,13373.28,46984.98,2023-11-04,Chennai
1419,CUST1069,Current,Withdrawal,22980.08,79656.85,2023-05-26,Mumbai
1420,CUST1111,Current,Deposit,33985.42,127193.59,2023-04-19,Delhi
1421,CUST1330,Savings,Deposit,10499.14,24225.48,2023-03-08,Mumbai
1422,CUST1496,Savings,Withdrawal,16055.19,22238.35,2023-04-27,Bangalore
1423,CUST1267,Savings,Withdrawal,11110.49,25353.96,2023-06-13,Mumbai
1424,CUST1376,Current,Deposit,20871.51,56850.36,2023-03-14,Mumbai
1425,CUST1308,Savings,Transfer,25659.51,93867.22,2023-03-01,Mumbai
1426,CUST1279,Savings,Withdrawal,31056.53,111530.18,2023-12-07,Delhi
1427,CUST1151,Savings,Withdrawal,19358.38,57066.12,2023-07-16,Bangalore
1428,CUST1223,Loan,Withdrawal,34613.62,131194.7,2023-08-24,Chennai
1429,CUST1183,Current,Withdrawal,6622.79,73957.82,2023-01-13,Chennai
1430,CUST1122,Savings,Deposit,28795.52,49873.9,2023-03-11,Delhi
1431,CUST1195,Savings,Withdrawal,15678.27,58711.19,2023-12-06,Chennai
1432,CUST1192,Savings,Transfer,31839.81,71968.72,2023-11-14,Chennai
1433,CUST1144,Current,Transfer,40622.67,123231.2,2023-01-15,Pune
1434,CUST1217,Savings,Withdrawal,16254.17,92890.96,2023-09-27,Chennai
1435,CUST1433,Savings,Withdrawal,32920.04,97256.11,2023-01-30,Delhi
1436,CUST1467,Current,Deposit,39419.71,129792.9,2023-08-20,Delhi
1437,CUST1179,Current,Transfer,12502.14,44537.93,2023-03-24,Chennai
1438,CUST1042,Savings,Deposit,27341.58,119999.0,2023-01-07,Pune
1439,CUST1155,Current,Deposit,39275.67,67008.67,2023-01-06,Pune
1440,CUST1408,Current,Withdrawal,4965.63,90371.89,2023-05-06,Pune
1441,CUST1409,Loan,Deposit,2783.24,69884.26,2023-11-27,Bangalore
1442,CUST1026,Current,Transfer,12254.2,43205.89,2023-10-11,Mumbai
1443,CUST1387,Savings,Deposit,8938.64,9950.03,2023-03-31,Pune
1444,CUST1176,Current,Transfer,16508.25,82908.47,2023-08-10,Mumbai
1445,CUST1315,Loan,Deposit,40616.12,135218.22,2023-08-12,Delhi
1446,CUST1214,Loan,Withdrawal,42939.47,56542.32,2023-06-06,Mumbai
1447,CUST1191,Savings,Withdrawal,4190.09,69050.39,2023-02-04,Delhi
1448,CUST1379,Loan,Deposit,31953.69,63014.68,2023-01-07,Chennai
1449,CUST1283,Loan,Withdrawal,47977.66,70140.06,2023-06-21,Bangalore
1450,CUST1087,Loan,Deposit,8497.1,92223.1,2023-06-27,Pune
1451,CUST1063,Current,Withdrawal,36047.16,87402.97,2023-07-28,Delhi
1452,CUST1227,Savings,Transfer,39673.85,137807.39,2023-01-03,Bangalore
1453,CUST1372,Loan,Deposit,46699.91,87221.17,2023-09-27,Chennai
1454,CUST1447,Loan,Deposit,35311.21,127569.31,2023-04-05,Delhi
1455,CUST1273,Loan,Transfer,15281.67,29636.73,2023-12-04,Pune
1456,CUST1050,Current,Transfer,15384.42,48332.15,2023-03-20,Chennai
1457,CUST1070,Current,Transfer,17554.82,103873.22,2023-09-04,Chennai
1458,CUST1264,Savings,Transfer,34789.85,97937.87,2023-12-27,Mumbai
1459,CUST1354,Savings,Withdrawal,38797.71,78413.33,2023-09-13,Mumbai
1460,CUST1222,Savings,Withdrawal,45584.58,68125.55,2023-02-03,Bangalore
1461,CUST1446,Current,Deposit,12856.39,65848.97,2023-12-15,Chennai
1462,CUST1098,Current,Withdrawal,8456.24,54984.3,2023-07-11,Bangalore
1463,CUST1253,Current,Transfer,20851.48,27632.91,2023-12-13,Bangalore
1464,CUST1310,Loan,Deposit,23752.91,69153.94,2023-03-30,Chennai
1465,CUST1056,Current,Transfer,26550.12,73614.18,2023-09-02,Pune
1466,CUST1022,Savings,Deposit,9866.06,91981.27,2023-05-02,Chennai
1467,CUST1128,Current,Deposit,21006.59,67080.44,2023-05-10,Bangalore
1468,CUST1132,Loan,Transfer,25692.45,58117.48,2023-03-22,Mumbai
1469,CUST1487,Current,Deposit,42298.11,68628.64,2023-01-16,Chennai
1470,CUST1307,Savings,Transfer,2831.16,23653.25,2023-07-16,Pune
1471,CUST1426,Savings,Deposit,11059.78,11582.37,2023-04-10,Mumbai
1472,CUST1342,Loan,Transfer,42209.58,116567.66,2023-06-06,Chennai
1473,CUST1422,Loan,Transfer,36669.67,124350.82,2023-11-23,Delhi
1474,CUST1449,Current,Transfer,11668.88,82372.37,2023-05-12,Chennai
1475,CUST1260,Loan,Deposit,12184.52,19948.38,2023-02-28,Bangalore
1476,CUST1032,Current,Transfer,35578.95,59411.65,2023-08-16,Delhi
1477,CUST1188,Loan,Deposit,49717.08,73373.55,2023-03-28,Bangalore
1478,CUST1370,Current,Deposit,9574.78,13951.09,2023-01-13,Bangalore
1479,CUST1440,Loan,Transfer,40139.85,74593.67,2023-08-17,Pune
1480,CUST1171,Current,Withdrawal,33811.78,84946.74,2023-03-20,Chennai
1481,CUST1146,Current,Withdrawal,43315.18,44801.29,2023-09-07,Bangalore
1482,CUST1354,Savings,Transfer,23090.61,121980.24,2023-09-05,Pune
1483,CUST1146,Savings,Deposit,49346.11,124925.76,2023-07-12,Pune
1484,CUST1068,Current,Withdrawal,49607.57,135431.87,2023-12-29,Chennai
1485,CUST1285,Savings,Withdrawal,35347.96,70233.13,2023-09-08,Bangalore
1486,CUST1431,Loan,Deposit,20233.7,44091.76,2023-06-28,Delhi
1487,CUST1198,Savings,Deposit,16932.8,99771.41,2023-11-24,Chennai
1488,CUST1065,Loan,Transfer,47574.7,61708.28,2023-03-24,Bangalore
1489,CUST1470,Savings,Deposit,27821.92,57312.35,2023-04-09,Delhi
1490,CUST1062,Loan,Transfer,18905.66,106558.2,2023-07-31,Bangalore
1491,CUST1126,Loan,Withdrawal,24698.55,58049.07,2023-04-08,Bangalore
1492,CUST1449,Savings,Transfer,47674.8,54167.38,2023-09-04,Mumbai
1493,CUST1122,Savings,Deposit,14973.5,47353.43,2023-07-26,Pune
1494,CUST1110,Loan,Withdrawal,45798.8,117733.1,2023-02-26,Chennai
1495,CUST1428,Savings,Withdrawal,1135.83,77343.98,2023-11-04,Chennai
1496,CUST1341,Current,Deposit,27277.08,35523.8,2023-06-28,Chennai
1497,CUST1385,Loan,Deposit,12423.36,98458.07,2023-03-02,Delhi
1498,CUST1054,Loan,Deposit,760.12,52182.28,2023-03-06,Bangalore
1499,CUST1100,Savings,Deposit,46746.3,137711.91,2023-07-06,Bangalore
1500,CUST1023,Savings,Deposit,49041.61,109831.27,2023-04-18,Pune
1501,CUST1335,Current,Withdrawal,43932.95,139208.37,2023-07-25,Delhi
1502,CUST1078,Current,Withdrawal,22328.1,81754.13,2023-01-02,Delhi
1503,CUST1010,Savings,Deposit,9794.25,54790.75,2023-05-20,Delhi
1504,CUST1326,Loan,Deposit,32770.79,74185.59,2023-05-09,Delhi
1505,CUST1438,Savings,Deposit,5999.3,46448.31,2023-07-30,Bangalore
1506,CUST1402,Loan,Withdrawal,11103.39,30106.56,2023-01-23,Delhi
1507,CUST1410,Loan,Deposit,10573.89,37035.29,2023-01-27,Bangalore
1508,CUST1282,Loan,Deposit,36761.96,106871.82,2023-02-24,Bangalore
1509,CUST1192,Current,Withdrawal,5879.57,76622.22,2023-05-10,Bangalore
1510,CUST1055,Savings,Withdrawal,41474.62,92534.72,2023-10-21,Bangalore
1511,CUST1119,Current,Transfer,23939.33,72016.14,2023-02-04,Delhi
1512,CUST1079,Current,Transfer,31465.46,94975.15,2023-04-07,Pune
1513,CUST1169,Loan,Transfer,26602.36,101301.27,2023-11-10,Chennai
1514,CUST1032,Current,Withdrawal,34858.41,127303.67,2023-04-15,Bangalore
1515,CUST1001,Current,Transfer,28137.0,95441.9,2023-01-06,Delhi
1516,CUST1103,Loan,Deposit,30996.49,113564.78,2023-06-07,Delhi
1517,CUST1228,Savings,Transfer,27641.62,52204.52,2023-04-07,Mumbai
1518,CUST1074,Loan,Deposit,48390.37,114338.03,2023-11-03,Mumbai
1519,CUST1448,Loan,Withdrawal,46654.54,105512.46,2023-02-01,Mumbai
1520,CUST1015,Loan,Transfer,37989.61,109399.84,2023-11-16,Pune
1521,CUST1494,Loan,Deposit,23618.28,71133.57,2023-05-07,Delhi
1522,CUST1292,Savings,Transfer,25912.94,67517.13,2023-03-30,Chennai
1523,CUST1215,Savings,Withdrawal,20677.09,28368.65,2023-07-22,Mumbai
1524,CUST1074,Savings,Deposit,36291.83,72651.04,2023-04-27,Bangalore
1525,CUST1166,Savings,Transfer,10187.26,64963.55,2023-04-30,Chennai
1526,CUST1097,Current,Withdrawal,4579.0,95706.21,2023-05-10,Pune
1527,CUST1352,Loan,Deposit,24244.62,37007.74,2023-05-17,Bangalore
1528,CUST1324,Loan,Withdrawal,46310.37,62898.98,2023-04-04,Pune
1529,CUST1168,Savings,Withdrawal,35763.31,60165.14,2023-07-02,Pune
1530,CUST1413,Loan,Transfer,27744.26,81432.9,2023-10-01,Pune
1531,CUST1042,Savings,Deposit,8394.85,100085.52,2023-03-23,Chennai
1532,CUST1017,Loan,Transfer,18666.9,94769.35,2023-08-11,Chennai
1533,CUST1132,Current,Withdrawal,47607.92,121531.73,2023-02-16,Mumbai
1534,CUST1107,Current,Transfer,2820.15,34567.51,2023-06-04,Bangalore
1535,CUST1271,Current,Withdrawal,10907.3,98233.58,2023-12-12,Bangalore
1536,CUST1436,Current,Transfer,24420.48,93716.38,2023-06-23,Chennai
1537,CUST1092,Loan,Deposit,31249.61,114273.43,2023-05-11,Chennai
1538,CUST1450,Loan,Withdrawal,45869.31,101448.38,2023-03-17,Chennai
1539,CUST1177,Loan,Transfer,15678.38,88326.94,2023-02-18,Chennai
1540,CUST1055,Savings,Deposit,41663.58,140247.52,2023-12-22,Chennai
1541,CUST1373,Savings,Transfer,30109.07,64361.49,2023-12-22,Mumbai
1542,CUST1400,Savings,Transfer,2149.3,76759.4,2023-05-09,Chennai
1543,CUST1049,Current,Transfer,1099.16,7818.6,2023-05-24,Chennai
1544,CUST1442,Savings,Withdrawal,29212.73,75901.02,2023-05-14,Pune
1545,CUST1400,Savings,Deposit,24066.68,90406.21,2023-11-30,Chennai
1546,CUST1299,Loan,Deposit,5730.88,65576.06,2023-06-10,Mumbai
1547,CUST1026,Savings,Deposit,1440.7,39798.65,2023-03-09,Pune
1548,CUST1253,Loan,Withdrawal,19849.31,81357.93,2023-04-18,Mumbai
1549,CUST1286,Loan,Withdrawal,15053.47,111282.63,2023-09-26,Chennai
1550,CUST1078,Current,Transfer,12683.43,57632.71,2023-10-09,Mumbai
1551,CUST1149,Savings,Deposit,10378.4,10972.27,2023-03-07,Chennai
1552,CUST1234,Current,Deposit,48866.46,73480.65,2023-10-06,Bangalore
1553,CUST1337,Current,Deposit,41971.07,97261.79,2023-03-25,Bangalore
1554,CUST1276,Loan,Deposit,36433.01,96658.03,2023-09-25,Chennai
1555,CUST1296,Savings,Deposit,38510.36,136063.69,2023-09-29,Bangalore
1556,CUST1339,Savings,Deposit,17147.89,82170.11,2023-05-14,Pune
1557,CUST1461,Loan,Deposit,44880.13,57258.54,2023-01-12,Bangalore
1558,CUST1180,Current,Deposit,40805.69,100738.27,2023-02-20,Chennai
1559,CUST1488,Loan,Transfer,23724.44,109251.91,2023-09-19,Mumbai
1560,CUST1084,Loan,Transfer,43495.52,52764.9,2023-10-31,Bangalore
1561,CUST1135,Savings,Withdrawal,42392.63,60983.49,2023-07-11,Delhi
1562,CUST1387,Loan,Transfer,8358.44,79165.55,2023-10-20,Delhi
1563,CUST1009,Loan,Transfer,31802.64,51853.09,2023-01-17,Delhi
1564,CUST1154,Current,Withdrawal,2170.72,34716.44,2023-09-24,Delhi
1565,CUST1422,Current,Transfer,42910.95,109770.23,2023-02-04,Delhi
1566,CUST1119,Loan,Deposit,47660.69,119725.59,2023-05-20,Chennai
1567,CUST1294,Loan,Transfer,26426.64,52687.62,2023-06-18,Pune
1568,CUST1010,Current,Transfer,36331.63,48901.28,2023-08-11,Pune
1569,CUST1371,Loan,Transfer,24165.47,30367.85,2023-12-20,Chennai
1570,CUST1106,Loan,Withdrawal,35617.72,125504.07,2023-12-04,Delhi
1571,CUST1197,Current,Withdrawal,6292.96,18873.74,2023-11-26,Pune
1572,CUST1354,Loan,Deposit,9270.85,42445.21,2023-09-24,Delhi
1573,CUST1447,Current,Deposit,1335.77,26593.26,2023-01-02,Chennai
1574,CUST1008,Savings,Deposit,14053.85,28122.7,2023-08-16,Chennai
1575,CUST1010,Loan,Withdrawal,40676.07,66795.23,2023-10-19,Chennai
1576,CUST1477,Loan,Transfer,19339.12,70254.36,2023-08-28,Delhi
1577,CUST1438,Savings,Transfer,37522.69,118131.82,2023-08-24,Mumbai
1578,CUST1306,Savings,Deposit,3579.0,92972.77,2023-12-09,Mumbai
1579,CUST1135,Savings,Transfer,14465.2,87072.48,2023-10-21,Pune
1580,CUST1246,Loan,Transfer,43138.23,75079.95,2023-11-26,Chennai
1581,CUST1375,Savings,Transfer,2142.6,7583.92,2023-02-20,Mumbai
1582,CUST1242,Current,Deposit,3249.01,36047.62,2023-04-30,Bangalore
1583,CUST1200,Current,Deposit,16929.62,35299.8,2023-02-26,Bangalore
1584,CUST1382,Current,Deposit,22933.01,70733.9,2023-01-18,Delhi
1585,CUST1440,Current,Transfer,37532.65,83486.02,2023-10-31,Mumbai
1586,CUST1298,Loan,Deposit,9828.42,60567.11,2023-06-29,Chennai
1587,CUST1426,Current,Withdrawal,3191.13,61083.52,2023-11-27,Mumbai
1588,CUST1279,Current,Withdrawal,1919.41,7667.43,2023-12-09,Chennai
1589,CUST1477,Current,Transfer,35981.87,90959.9,2023-10-16,Delhi
1590,CUST1213,Current,Withdrawal,12619.43,23125.42,2023-08-17,Delhi
1591,CUST1226,Savings,Transfer,30873.96,117023.45,2023-09-03,Bangalore
1592,CUST1402,Current,Deposit,16688.09,48583.64,2023-01-30,Chennai
1593,CUST1172,Current,Withdrawal,11644.75,52366.79,2023-06-26,Bangalore
1594,CUST1139,Savings,Deposit,43441.0,100122.67,2023-06-10,Delhi
1595,CUST1431,Savings,Deposit,14301.56,66263.9,2023-02-11,Pune
1596,CUST1403,Current,Transfer,34290.21,63649.59,2023-10-06,Mumbai
1597,CUST1251,Loan,Transfer,14167.73,46312.67,2023-10-07,Delhi
1598,CUST1034,Loan,Deposit,2905.59,51726.2,2023-02-26,Chennai
1599,CUST1112,Savings,Transfer,30557.11,85424.61,2023-01-13,Delhi
1600,CUST1339,Loan,Deposit,17229.45,102508.27,2023-07-05,Bangalore
1601,CUST1250,Loan,Withdrawal,37613.36,128283.6,2023-04-18,Bangalore
1602,CUST1156,Savings,Deposit,26688.07,112824.52,2023-09-15,Mumbai
1603,CUST1127,Loan,Transfer,34187.4,127477.79,2023-03-29,Pune
1604,CUST1204,Current,Withdrawal,6393.15,64774.44,2023-07-07,Mumbai
1605,CUST1329,Loan,Deposit,20380.19,108424.05,2023-01-05,Chennai
1606,CUST1459,Savings,Transfer,44972.52,107511.3,2023-06-30,Pune
1607,CUST1366,Current,Transfer,15553.62,36132.22,2023-05-07,Mumbai
1608,CUST1263,Loan,Deposit,38043.96,105845.6,2023-09-12,Delhi
1609,CUST1143,Savings,Deposit,9283.83,85050.71,2023-03-06,Pune
1610,CUST1388,Savings,Transfer,11366.9,73220.79,2023-05-31,Delhi
1611,CUST1221,Savings,Withdrawal,22568.81,48195.58,2023-08-07,Chennai
1612,CUST1487,Current,Deposit,10533.96,24004.1,2023-05-24,Pune
1613,CUST1478,Current,Transfer,38476.15,81313.96,2023-12-02,Bangalore
1614,CUST1159,Current,Transfer,1148.36,5074.28,2023-03-31,Delhi
1615,CUST1357,Current,Withdrawal,15160.29,19381.29,2023-01-09,Bangalore
1616,CUST1012,Current,Transfer,20211.26,83849.63,2023-10-11,Pune
1617,CUST1312,Savings,Withdrawal,6125.26,103833.33,2023-08-14,Mumbai
1618,CUST1333,Current,Transfer,22319.17,71386.87,2023-02-27,Pune
1619,CUST1078,Loan,Withdrawal,5051.56,48201.67,2023-06-30,Bangalore
1620,CUST1033,Loan,Withdrawal,10836.27,73769.33,2023-04-11,Bangalore
1621,CUST1256,Loan,Transfer,49876.15,53605.03,2023-05-23,Chennai
1622,CUST1166,Current,Transfer,15584.33,55797.38,2023-07-01,Pune
1623,CUST1307,Loan,Withdrawal,10254.05,105732.16,2023-12-17,Chennai
1624,CUST1402,Current,Withdrawal,2444.93,36656.83,2023-08-03,Mumbai
1625,CUST1460,Current,Transfer,12026.83,75099.68,2023-01-09,Chennai
1626,CUST1061,Loan,Deposit,42540.16,116756.65,2023-03-04,Mumbai
1627,CUST1121,Loan,Transfer,16378.4,92119.53,2023-09-17,Mumbai
1628,CUST1349,Loan,Transfer,30449.75,75184.81,2023-07-26,Mumbai
1629,CUST1028,Current,Transfer,11493.73,17810.3,2023-03-10,Bangalore
1630,CUST1354,Current,Withdrawal,23768.0,40986.0,2023-08-06,Chennai
1631,CUST1273,Loan,Deposit,20059.15,26269.64,2023-06-23,Chennai
1632,CUST1170,Savings,Deposit,33734.49,35892.21,2023-10-21,Mumbai
1633,CUST1407,Savings,Deposit,21024.8,91284.01,2023-11-20,Bangalore
1634,CUST1199,Savings,Deposit,12895.01,106325.82,2023-08-20,Pune
1635,CUST1247,Savings,Withdrawal,39889.98,90930.87,2023-06-17,Bangalore
1636,CUST1048,Savings,Deposit,21094.75,71538.32,2023-08-04,Chennai
1637,CUST1177,Savings,Deposit,35891.37,94307.35,2023-01-27,Pune
1638,CUST1452,Loan,Deposit,46949.96,76797.07,2023-07-14,Mumbai
1639,CUST1214,Current,Transfer,34487.14,120919.42,2023-08-30,Delhi
1640,CUST1124,Loan,Transfer,3530.82,58727.69,2023-11-08,Chennai
1641,CUST1196,Savings,Withdrawal,43899.7,64697.16,2023-12-09,Pune
1642,CUST1246,Savings,Withdrawal,27928.67,33862.4,2023-06-05,Delhi
1643,CUST1016,Loan,Withdrawal,25679.5,55121.75,2023-02-06,Mumbai
1644,CUST1333,Savings,Deposit,32576.58,94275.51,2023-07-25,Bangalore
1645,CUST1062,Loan,Deposit,25708.18,97388.59,2023-01-19,Pune
1646,CUST1365,Loan,Deposit,10150.17,11599.73,2023-04-27,Bangalore
1647,CUST1068,Savings,Withdrawal,18855.04,100999.23,2023-02-24,Bangalore
1648,CUST1266,Current,Deposit,22890.86,56149.31,2023-08-19,Pune
1649,CUST1453,Loan,Withdrawal,22566.79,48414.29,2023-05-08,Chennai
1650,CUST1179,Current,Transfer,26125.39,39027.81,2023-08-19,Delhi
1651,CUST1078,Current,Transfer,9296.64,13713.15,2023-09-22,Chennai
1652,CUST1145,Loan,Withdrawal,38746.83,52622.96,2023-11-04,Bangalore
1653,CUST1445,Current,Transfer,46797.72,92775.16,2023-05-27,Pune
1654,CUST1484,Savings,Deposit,28140.57,39778.06,2023-04-07,Mumbai
1655,CUST1446,Loan,Withdrawal,21698.71,75485.19,2023-04-18,Bangalore
1656,CUST1266,Savings,Withdrawal,25531.86,116463.97,2023-03-12,Mumbai
1657,CUST1442,Loan,Transfer,24421.57,118986.05,2023-03-21,Mumbai
1658,CUST1312,Loan,Withdrawal,46556.83,52082.32,2023-07-01,Delhi
1659,CUST1025,Current,Transfer,47947.71,62657.73,2023-01-18,Mumbai
1660,CUST1431,Current,Transfer,14199.26,42460.58,2023-12-19,Mumbai
1661,CUST1193,Savings,Deposit,29422.59,111571.47,2023-08-15,Chennai
1662,CUST1233,Savings,Deposit,22432.84,95568.01,2023-08-25,Chennai
1663,CUST1486,Loan,Transfer,3288.66,11184.95,2023-06-21,Chennai
1664,CUST1109,Current,Deposit,43497.1,90983.63,2023-07-17,Chennai
1665,CUST1371,Savings,Deposit,13009.68,48055.3,2023-07-20,Mumbai
1666,CUST1337,Loan,Deposit,31298.28,125093.44,2023-04-28,Mumbai
1667,CUST1191,Loan,Transfer,30548.78,124814.74,2023-11-25,Delhi
1668,CUST1017,Savings,Transfer,1299.66,54946.56,2023-03-03,Pune
1669,CUST1100,Loan,Withdrawal,37460.05,59167.69,2023-09-03,Pune
1670,CUST1251,Current,Transfer,11912.09,100232.33,2023-07-16,Delhi
1671,CUST1158,Current,Transfer,24966.82,85489.74,2023-07-15,Bangalore
1672,CUST1307,Current,Transfer,5277.44,35171.93,2023-02-26,Pune
1673,CUST1211,Savings,Deposit,30605.95,68017.83,2023-12-10,Delhi
1674,CUST1203,Savings,Transfer,8606.08,47365.4,2023-12-01,Chennai
1675,CUST1288,Loan,Withdrawal,21647.17,99934.26,2023-07-07,Chennai
1676,CUST1419,Savings,Transfer,28866.8,63402.71,2023-03-17,Bangalore
1677,CUST1148,Loan,Withdrawal,11990.65,34816.76,2023-05-09,Mumbai
1678,CUST1010,Savings,Withdrawal,13116.38,14520.54,2023-04-13,Bangalore
1679,CUST1380,Current,Transfer,25691.86,110249.22,2023-01-27,Bangalore
1680,CUST1220,Current,Deposit,43185.24,57560.54,2023-03-23,Bangalore
1681,CUST1428,Current,Withdrawal,22560.48,115180.3,2023-06-11,Bangalore
1682,CUST1327,Loan,Transfer,19499.54,33075.07,2023-07-20,Pune
1683,CUST1494,Savings,Withdrawal,6308.65,66468.58,2023-03-23,Bangalore
1684,CUST1389,Current,Transfer,25746.38,94913.63,2023-06-16,Mumbai
1685,CUST1468,Current,Deposit,16217.19,105173.9,2023-07-13,Bangalore
1686,CUST1235,Loan,Withdrawal,8733.89,35777.71,2023-10-31,Bangalore
1687,CUST1404,Current,Withdrawal,11592.93,22680.9,2023-03-29,Mumbai
1688,CUST1217,Loan,Withdrawal,17738.31,49643.81,2023-05-20,Bangalore
1689,CUST1106,Loan,Deposit,16104.61,35734.27,2023-12-24,Bangalore
1690,CUST1380,Current,Deposit,48747.72,90153.5,2023-03-15,Mumbai
1691,CUST1463,Loan,Deposit,28869.59,127212.0,2023-07-15,Pune
1692,CUST1327,Current,Withdrawal,34095.98,105836.46,2023-09-09,Pune
1693,CUST1487,Loan,Deposit,33875.93,40753.35,2023-02-14,Chennai
1694,CUST1314,Loan,Withdrawal,13985.56,53829.68,2023-09-28,Pune
1695,CUST1078,Savings,Withdrawal,40758.2,82788.67,2023-01-03,Bangalore
1696,CUST1214,Loan,Deposit,33889.53,46232.15,2023-11-28,Pune
1697,CUST1093,Savings,Withdrawal,17456.34,79669.71,2023-11-18,Bangalore
1698,CUST1004,Savings,Deposit,4569.34,76248.07,2023-02-21,Mumbai
1699,CUST1134,Loan,Deposit,38040.38,110420.31,2023-08-07,Pune
1700,CUST1205,Savings,Withdrawal,18397.28,57793.56,2023-01-04,Pune
1701,CUST1152,Loan,Withdrawal,47737.85,127851.54,2023-12-23,Chennai
1702,CUST1168,Current,Deposit,35858.65,72045.46,2023-02-25,Delhi
1703,CUST1108,Loan,Deposit,21668.33,31271.34,2023-10-29,Pune
1704,CUST1334,Current,Deposit,728.56,65354.82,2023-08-20,Chennai
1705,CUST1241,Current,Deposit,3139.19,73444.93,2023-09-06,Bangalore
1706,CUST1077,Current,Withdrawal,20518.21,53791.45,2023-06-20,Bangalore
1707,CUST1474,Current,Transfer,22264.78,36401.53,2023-11-19,Mumbai
1708,CUST1227,Loan,Transfer,40823.01,139221.69,2023-03-10,Delhi
1709,CUST1084,Savings,Withdrawal,42604.34,48335.49,2023-11-09,Delhi
1710,CUST1181,Current,Withdrawal,28492.26,81874.45,2023-12-19,Delhi
1711,CUST1057,Savings,Deposit,37614.73,94657.46,2023-06-22,Mumbai
1712,CUST1035,Current,Withdrawal,23774.3,57485.07,2023-01-11,Bangalore
1713,CUST1382,Savings,Withdrawal,44461.13,101606.98,2023-12-28,Mumbai
1714,CUST1116,Savings,Deposit,25985.52,31576.49,2023-03-16,Pune
1715,CUST1237,Savings,Withdrawal,24650.89,56019.3,2023-10-24,Mumbai
1716,CUST1447,Savings,Withdrawal,25256.23,57875.8,2023-07-18,Chennai
1717,CUST1039,Loan,Withdrawal,46394.51,133230.87,2023-04-01,Delhi
1718,CUST1238,Savings,Deposit,38816.27,119708.02,2023-08-02,Bangalore
1719,CUST1340,Loan,Transfer,5786.9,70355.74,2023-12-15,Mumbai
1720,CUST1072,Loan,Transfer,28909.93,93727.46,2023-10-05,Pune
1721,CUST1114,Loan,Transfer,26482.5,30403.0,2023-06-15,Delhi
1722,CUST1374,Savings,Transfer,4164.22,47948.17,2023-11-16,Chennai
1723,CUST1138,Savings,Transfer,13329.15,56814.2,2023-10-27,Pune
1724,CUST1082,Current,Withdrawal,11094.34,21864.4,2023-12-24,Bangalore
1725,CUST1163,Savings,Deposit,24478.27,77135.8,2023-06-18,Chennai
1726,CUST1464,Loan,Deposit,5424.92,70555.74,2023-06-30,Chennai
1727,CUST1231,Loan,Transfer,41426.47,104218.91,2023-12-13,Mumbai
1728,CUST1350,Savings,Withdrawal,5708.61,11114.85,2023-05-08,Delhi
1729,CUST1007,Savings,Deposit,6869.51,33244.29,2023-02-07,Mumbai
1730,CUST1453,Current,Transfer,47154.84,108387.26,2023-08-12,Chennai
1731,CUST1154,Savings,Transfer,25399.28,82830.39,2023-03-05,Mumbai
1732,CUST1349,Loan,Transfer,42924.52,60399.33,2023-02-08,Delhi
1733,CUST1260,Loan,Withdrawal,23253.62,102268.68,2023-01-29,Chennai
1734,CUST1372,Current,Withdrawal,32745.6,132566.49,2023-07-22,Chennai
1735,CUST1411,Savings,Deposit,11228.19,52313.84,2023-04-12,Delhi
1736,CUST1046,Current,Deposit,1180.11,10811.98,2023-04-21,Delhi
1737,CUST1338,Current,Transfer,43978.29,95643.88,2023-10-18,Delhi
1738,CUST1159,Savings,Withdrawal,12829.16,89732.86,2023-02-12,Chennai
1739,CUST1486,Savings,Withdrawal,29459.45,51119.55,2023-07-29,Chennai
1740,CUST1126,Current,Transfer,35104.81,81309.5,2023-03-10,Bangalore
1741,CUST1265,Current,Deposit,21402.05,68570.03,2023-07-08,Pune
1742,CUST1415,Loan,Transfer,32090.2,63599.67,2023-03-26,Chennai
1743,CUST1049,Current,Deposit,16977.73,108408.42,2023-08-06,Chennai
1744,CUST1189,Savings,Transfer,37502.32,107605.98,2023-09-12,Chennai
1745,CUST1236,Savings,Withdrawal,2949.01,37582.66,2023-09-28,Chennai
1746,CUST1123,Loan,Deposit,5216.21,6902.05,2023-09-16,Bangalore
